date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2000-11-02,sh.600276,28.0800,28.4500,27.8000,28.3700,1338530,37739147.0000,3,3.346325,1,1.321432,73.422430,20.264654,9.105296,62.185573,0
2000-11-03,sh.600276,28.0500,28.4500,27.9500,28.1200,757601,21330207.0000,3,1.894003,1,-0.881212,72.775422,20.086079,9.025059,61.637586,0
2000-11-06,sh.600276,28.1500,28.8500,27.9000,28.6600,1171234,33437132.0000,3,2.928085,1,1.920338,74.172959,20.471801,9.198371,62.821238,0
2000-11-07,sh.600276,28.8800,29.3800,28.6000,29.1000,1563540,45456988.0000,3,3.908850,1,1.535243,75.311692,20.786092,9.339588,63.785696,0
2000-11-08,sh.600276,29.2000,29.5400,29.0200,29.4800,1729766,50711847.0000,3,4.324415,1,1.305839,76.295144,21.057526,9.461548,64.618636,0
2000-11-09,sh.600276,29.3800,29.6000,29.0200,29.2000,1327798,38995629.0000,3,3.319495,1,-0.949792,75.570495,20.857522,9.371683,64.004890,0
2000-11-10,sh.600276,29.3000,29.4700,29.1000,29.4600,1298566,37987359.0000,3,3.246415,1,0.890405,76.243383,21.043240,9.455129,64.574797,0
2000-11-13,sh.600276,29.5000,29.6400,29.2200,29.2200,1293068,37918268.0000,3,3.232670,1,-0.814663,75.622256,20.871808,9.378102,64.048729,0
2000-11-14,sh.600276,29.0100,30.0900,28.8600,30.0500,1540443,45434346.0000,3,3.851107,1,2.840520,77.770321,21.464676,9.644489,65.868046,0
2000-11-15,sh.600276,30.0500,31.2000,29.8500,30.1300,2098074,63989830.0000,3,5.245185,1,0.266223,77.977364,21.521820,9.670164,66.043402,0
2000-11-16,sh.600276,30.5100,30.5200,30.0000,30.0900,1031510,31156437.0000,3,2.578775,1,-0.132755,77.873842,21.493248,9.657327,65.955724,0
2000-11-17,sh.600276,30.2000,30.3100,29.8200,29.9000,802120,24040236.0000,3,2.005300,1,-0.631441,77.382117,21.357531,9.596346,65.539254,0
2000-11-20,sh.600276,29.8000,30.1000,29.5300,29.9500,449367,13392851.0000,3,1.123418,1,0.167228,77.511518,21.393246,9.612394,65.648852,0
2000-11-21,sh.600276,29.9800,30.0500,29.5100,29.7300,509510,15175286.0000,3,1.273775,1,-0.734562,76.942151,21.236100,9.541785,65.166623,0
2000-11-22,sh.600276,29.7300,30.2700,29.5500,29.9900,924720,27686698.0000,3,2.311800,1,0.874538,77.615039,21.421818,9.625232,65.736530,0
2000-11-23,sh.600276,29.9900,30.4000,29.8000,30.0000,436112,13135051.0000,3,1.090280,1,0.033345,77.640920,21.428961,9.628441,65.758449,0
2000-11-24,sh.600276,30.0100,30.3900,28.9000,29.5900,1288801,37988735.0000,3,3.222002,1,-1.366666,76.579827,21.136099,9.496852,64.859750,0
2000-11-27,sh.600276,29.4200,29.5500,28.9500,29.1300,757949,22238245.0000,3,1.894872,1,-1.554583,75.389333,20.807521,9.349216,63.851454,0
2000-11-28,sh.600276,29.1300,29.4600,29.0000,29.2300,316913,9263841.0000,3,0.792283,1,0.343290,75.648136,20.878951,9.381311,64.070649,0
2000-11-29,sh.600276,29.4000,29.6000,28.6000,28.6500,536530,15515889.0000,3,1.341325,1,-1.984262,74.147078,20.464658,9.195161,62.799319,0
2000-11-30,sh.600276,28.8800,29.0000,28.5000,28.9800,260370,7479497.0000,3,0.650925,1,1.151832,75.001128,20.700376,9.301074,63.522662,0
2000-12-01,sh.600276,28.9000,29.2600,28.6400,29.0000,136933,3956407.0000,3,0.342332,1,0.069015,75.052889,20.714662,9.307493,63.566501,0
2000-12-04,sh.600276,29.2800,29.2800,28.8000,29.1500,160650,4655204.0000,3,0.401625,1,0.517240,75.441094,20.821807,9.355635,63.895293,0
2000-12-05,sh.600276,29.1000,29.3400,29.0000,29.0800,182213,5302230.0000,3,0.455533,1,-0.240136,75.259931,20.771806,9.333169,63.741857,0
2000-12-06,sh.600276,29.0800,29.2200,28.8500,28.9400,245100,7112621.0000,3,0.612750,1,-0.481428,74.897607,20.671804,9.288236,63.434984,0
2000-12-07,sh.600276,28.9400,29.1000,28.8000,28.9000,225300,6524669.0000,3,0.563250,1,-0.138220,74.794086,20.643232,9.275398,63.347306,0
2000-12-08,sh.600276,28.9000,29.2700,28.8700,28.9500,254050,7376938.0000,3,0.635125,1,0.173014,74.923487,20.678947,9.291446,63.456903,0
2000-12-11,sh.600276,28.9000,28.9000,28.2100,28.2200,556917,15902888.0000,3,1.392292,1,-2.521594,73.034225,20.157509,9.057154,61.856781,0
