date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2000-03-03,sh.000001,1728.3600,1750.6500,1721.7100,1738.0200,2481549800,25767591936.0000,3,0.049421,1,1.460004,0.000000,0.000000,0.000000,0.000000,0
2000-03-06,sh.000001,1756.3100,1762.8300,1678.7400,1681.0900,2650470800,26614910976.0000,3,0.052785,1,-3.275569,0.000000,0.000000,0.000000,0.000000,0
2000-03-07,sh.000001,1661.9500,1694.8900,1654.4400,1694.8000,1768501600,16439373824.0000,3,0.035216,1,0.815547,0.000000,0.000000,0.000000,0.000000,0
2000-03-08,sh.000001,1699.4600,1726.0400,1690.1200,1726.0300,1974594400,17218283520.0000,3,0.039177,1,1.842694,0.000000,0.000000,0.000000,0.000000,0
2000-03-09,sh.000001,1734.7700,1741.2200,1714.9200,1732.3500,1787738000,18604742656.0000,3,0.035347,1,0.366155,0.000000,0.000000,0.000000,0.000000,0
2000-03-10,sh.000001,1731.9400,1743.1400,1701.7900,1705.0500,1587236400,16393991168.0000,3,0.031383,1,-1.575890,0.000000,0.000000,0.000000,0.000000,0
2000-03-13,sh.000001,1706.7700,1729.0100,1706.3500,1728.8800,1982662600,12882606080.0000,3,0.039201,1,1.397610,0.000000,0.000000,0.000000,0.000000,0
2000-03-14,sh.000001,1690.6500,1700.3700,1636.8900,1685.3500,2287044400,18661144576.0000,3,0.045205,1,-2.517817,0.000000,0.000000,0.000000,0.000000,0
2000-03-15,sh.000001,1680.3000,1695.1600,1676.5400,1681.4700,1678216400,15695372288.0000,3,0.033166,1,-0.230219,0.000000,0.000000,0.000000,0.000000,0
2000-03-16,sh.000001,1671.1000,1671.1800,1596.0700,1607.5300,1979159000,13637411840.0000,3,0.039114,1,-4.397339,0.000000,0.000000,0.000000,0.000000,0
2000-03-17,sh.000001,1602.3600,1661.9800,1602.3400,1658.6000,1533672400,13891457024.0000,3,0.030310,1,3.176920,0.000000,0.000000,0.000000,0.000000,0
2000-03-20,sh.000001,1646.3100,1699.2800,1641.7700,1699.2500,1817380000,17219844096.0000,3,0.035913,1,2.450864,0.000000,0.000000,0.000000,0.000000,0
2000-03-21,sh.000001,1704.0900,1713.2100,1692.6800,1710.3200,1635110200,17635837952.0000,3,0.032293,1,0.651461,0.000000,0.000000,0.000000,0.000000,0
2000-03-22,sh.000001,1713.2400,1726.5900,1711.1600,1720.4500,1465842100,16886303744.0000,3,0.028950,1,0.592287,0.000000,0.000000,0.000000,0.000000,0
2000-03-23,sh.000001,1724.1900,1747.2800,1711.4100,1747.2400,1674314100,17434437632.0000,3,0.033028,1,1.557153,0.000000,0.000000,0.000000,0.000000,0
2000-03-24,sh.000001,1761.4400,1770.2600,1729.4800,1730.5000,2203672000,22607366144.0000,3,0.043470,1,-0.958082,0.000000,0.000000,0.000000,0.000000,0
2000-03-27,sh.000001,1736.7000,1776.0200,1736.7000,1775.9100,1992731200,20103073792.0000,3,0.039233,1,2.624099,0.000000,0.000000,0.000000,0.000000,0
2000-03-28,sh.000001,1788.8300,1799.9500,1774.4800,1791.4400,2448436800,22388465664.0000,3,0.048205,1,0.874476,0.000000,0.000000,0.000000,0.000000,0
2000-03-29,sh.000001,1797.8800,1803.8300,1763.6200,1788.8100,2302668200,19240343552.0000,3,0.045335,1,-0.146803,0.000000,0.000000,0.000000,0.000000,0
2000-03-30,sh.000001,1793.6800,1811.0600,1790.8500,1810.9800,2930543200,18011625472.0000,3,0.057646,1,1.239367,0.000000,0.000000,0.000000,0.000000,0
2000-03-31,sh.000001,1810.5500,1810.9000,1780.4100,1800.2300,2334036400,18552252416.0000,3,0.045873,1,-0.593601,0.000000,0.000000,0.000000,0.000000,0
2000-04-03,sh.000001,1799.5800,1816.8600,1798.2500,1801.0000,1886111200,17921349632.0000,3,0.036900,1,0.042773,0.000000,0.000000,0.000000,0.000000,0
2000-04-04,sh.000001,1795.1600,1795.1600,1755.9800,1760.6900,1712827200,14832918528.0000,3,0.033485,1,-2.238204,0.000000,0.000000,0.000000,0.000000,0
2000-04-05,sh.000001,1756.3000,1776.7200,1746.3000,1771.2000,1360323900,12164237312.0000,3,0.026594,1,0.596926,0.000000,0.000000,0.000000,0.000000,0
2000-04-06,sh.000001,1775.7800,1809.1700,1775.6800,1809.1400,1500703300,14467557376.0000,3,0.029297,1,2.142054,0.000000,0.000000,0.000000,0.000000,0
2000-04-07,sh.000001,1816.7900,1822.6200,1807.5400,1819.9000,1608126300,15683968000.0000,3,0.031394,1,0.594758,0.000000,0.000000,0.000000,0.000000,0
2000-04-10,sh.000001,1826.6100,1831.8500,1815.9900,1826.0600,1680915200,16191766528.0000,3,0.032815,1,0.338482,0.000000,0.000000,0.000000,0.000000,0
2000-04-11,sh.000001,1826.4000,1828.0600,1812.0100,1821.1700,1424547700,14330834944.0000,3,0.027799,1,-0.267790,0.000000,0.000000,0.000000,0.000000,0
2000-04-12,sh.000001,1822.4000,1823.8300,1785.3300,1807.3300,1364303300,12673772544.0000,3,0.026624,1,-0.759956,0.000000,0.000000,0.000000,0.000000,0
2000-04-13,sh.000001,1807.8400,1832.0800,1807.7100,1831.5500,1654905800,14957162496.0000,3,0.032295,1,1.340104,0.000000,0.000000,0.000000,0.000000,0
2000-04-14,sh.000001,1835.8600,1840.1900,1820.6700,1833.6700,1790547200,16789066752.0000,3,0.034942,1,0.115749,0.000000,0.000000,0.000000,0.000000,0
2000-04-17,sh.000001,1829.6200,1829.9300,1778.8800,1795.0600,1982174000,18006790144.0000,3,0.038650,1,-2.105613,0.000000,0.000000,0.000000,0.000000,0
2000-04-18,sh.000001,1794.3400,1813.5700,1779.2900,1813.5000,1320473400,12563870720.0000,3,0.025748,1,1.027260,0.000000,0.000000,0.000000,0.000000,0
2000-04-19,sh.000001,1819.0800,1831.5700,1817.2100,1828.7100,1276616000,13317001216.0000,3,0.024893,1,0.838708,0.000000,0.000000,0.000000,0.000000,0
2000-04-20,sh.000001,1831.6600,1847.5100,1831.4900,1847.0300,1653310800,16462800896.0000,3,0.032192,1,1.001803,0.000000,0.000000,0.000000,0.000000,0
2000-04-21,sh.000001,1851.3100,1858.2700,1834.8500,1841.0600,1624462900,17091940352.0000,3,0.031615,1,-0.323220,0.000000,0.000000,0.000000,0.000000,0
2000-04-24,sh.000001,1844.7000,1848.9700,1827.1700,1837.4000,1642779100,15628040192.0000,3,0.031964,1,-0.198800,0.000000,0.000000,0.000000,0.000000,0
2000-04-25,sh.000001,1838.0500,1841.8600,1815.6300,1833.4700,1077140400,11112366080.0000,3,0.020948,1,-0.213892,0.000000,0.000000,0.000000,0.000000,0
2000-04-26,sh.000001,1835.6700,1842.8900,1826.3900,1832.7800,1016383800,10596524032.0000,3,0.019757,1,-0.037630,0.000000,0.000000,0.000000,0.000000,0
2000-04-27,sh.000001,1835.6000,1840.5700,1803.5800,1806.8300,1233293400,12226652160.0000,3,0.023906,1,-1.415886,0.000000,0.000000,0.000000,0.000000,0
2000-04-28,sh.000001,1805.5000,1836.3300,1797.7100,1836.3200,1097131200,11368102912.0000,3,0.021242,1,1.632140,0.000000,0.000000,0.000000,0.000000,0
2000-05-08,sh.000001,1848.1700,1852.9000,1828.1000,1836.6400,895863100,9370446848.0000,3,0.017265,1,0.017430,0.000000,0.000000,0.000000,0.000000,0
2000-05-09,sh.000001,1839.0000,1839.2900,1799.8200,1806.6400,911762100,9442887680.0000,3,0.017525,1,-1.633418,0.000000,0.000000,0.000000,0.000000,0
2000-05-10,sh.000001,1801.4300,1801.6400,1750.0100,1752.6900,943105900,8447193088.0000,3,0.018113,1,-2.986210,0.000000,0.000000,0.000000,0.000000,0
2000-05-11,sh.000001,1750.8600,1762.1300,1718.8900,1724.0500,843716900,8141305856.0000,3,0.016158,1,-1.634053,0.000000,0.000000,0.000000,0.000000,0
2000-05-12,sh.000001,1725.8700,1740.9500,1715.0600,1720.6100,740417900,7146073088.0000,3,0.014180,1,-0.199534,0.000000,0.000000,0.000000,0.000000,0
2000-05-15,sh.000001,1722.6400,1726.7200,1695.5300,1704.5900,709465400,6642869248.0000,3,0.013566,1,-0.931066,0.000000,0.000000,0.000000,0.000000,0
2000-05-16,sh.000001,1706.7300,1725.9000,1706.7300,1724.5400,533545300,5311438848.0000,3,0.010197,1,1.170374,0.000000,0.000000,0.000000,0.000000,0
2000-05-17,sh.000001,1727.4300,1736.2700,1722.7100,1725.4000,525767900,5381897728.0000,3,0.010025,1,0.049868,0.000000,0.000000,0.000000,0.000000,0
2000-05-18,sh.000001,1725.6000,1758.5400,1719.8400,1758.5400,835414200,7887885824.0000,3,0.015911,1,1.920715,0.000000,0.000000,0.000000,0.000000,0
2000-05-19,sh.000001,1761.7900,1777.9800,1754.8800,1777.8300,955398700,10186382336.0000,3,0.018182,1,1.096928,0.000000,0.000000,0.000000,0.000000,0
2000-05-22,sh.000001,1785.8900,1830.9300,1783.3000,1824.7400,1465531100,15293806592.0000,3,0.027886,1,2.638612,0.000000,0.000000,0.000000,0.000000,0
2000-05-23,sh.000001,1834.4400,1836.9900,1811.5800,1832.0800,1246957100,12572759040.0000,3,0.023684,1,0.402247,0.000000,0.000000,0.000000,0.000000,0
2000-05-24,sh.000001,1835.5600,1861.4800,1831.8400,1855.4900,1586085800,16279508992.0000,3,0.030125,1,1.277785,0.000000,0.000000,0.000000,0.000000,0
2000-05-25,sh.000001,1866.5600,1880.7200,1860.7800,1880.7000,1680910400,18349950976.0000,3,0.031854,1,1.358669,0.000000,0.000000,0.000000,0.000000,0
2000-05-26,sh.000001,1885.7500,1890.6900,1860.9200,1879.6200,2060252200,18315575296.0000,3,0.038980,1,-0.057423,0.000000,0.000000,0.000000,0.000000,0
2000-05-29,sh.000001,1885.5500,1900.6700,1882.7400,1898.7500,1802915400,18860832768.0000,3,0.034039,1,1.017759,0.000000,0.000000,0.000000,0.000000,0
2000-05-30,sh.000001,1903.5300,1908.3100,1868.6100,1877.4700,1651899900,16860800000.0000,3,0.031158,1,-1.120739,0.000000,0.000000,0.000000,0.000000,0
2000-05-31,sh.000001,1875.4600,1894.5800,1869.3400,1894.5500,1576023000,16247708672.0000,3,0.029687,1,0.909739,0.000000,0.000000,0.000000,0.000000,0
2000-06-01,sh.000001,1900.5300,1906.8200,1890.0000,1903.4900,1465459400,15427005440.0000,3,0.027585,1,0.471877,0.000000,0.000000,0.000000,0.000000,0
2000-06-02,sh.000001,1906.1600,1916.2500,1897.7100,1916.2500,1784034800,17480910848.0000,3,0.033545,1,0.670348,0.000000,0.000000,0.000000,0.000000,0
2000-06-05,sh.000001,1921.9700,1930.3400,1889.8200,1899.0900,2921614400,21494091776.0000,3,0.054865,1,-0.895501,0.000000,0.000000,0.000000,0.000000,0
2000-06-06,sh.000001,1898.5900,1925.5500,1891.6700,1925.5400,1712012400,16217410560.0000,3,0.032104,1,1.392776,0.000000,0.000000,0.000000,0.000000,0
2000-06-07,sh.000001,1934.3800,1940.2200,1921.3800,1935.0300,1557392500,15843602432.0000,3,0.029156,1,0.492848,0.000000,0.000000,0.000000,0.000000,0
2000-06-08,sh.000001,1937.2000,1938.5500,1913.3700,1925.2100,1708662000,15226676224.0000,3,0.031922,1,-0.507489,0.000000,0.000000,0.000000,0.000000,0
2000-06-09,sh.000001,1926.1500,1929.9500,1896.0600,1900.7900,1518552400,14353959936.0000,3,0.028286,1,-1.268429,0.000000,0.000000,0.000000,0.000000,0
2000-06-12,sh.000001,1896.4300,1912.5900,1884.6200,1912.5600,1203959400,12487747584.0000,3,0.022410,1,0.619217,0.000000,0.000000,0.000000,0.000000,0
2000-06-13,sh.000001,1918.1900,1938.6700,1917.1900,1938.6700,1442766300,13872238592.0000,3,0.026853,1,1.365185,0.000000,0.000000,0.000000,0.000000,0
2000-06-14,sh.000001,1944.4400,1949.1700,1929.7100,1932.2900,1615082700,15923456000.0000,3,0.030041,1,-0.329092,0.000000,0.000000,0.000000,0.000000,0
2000-06-15,sh.000001,1933.0600,1942.3300,1925.9100,1942.2900,1411675700,14026909696.0000,3,0.026206,1,0.517521,0.000000,0.000000,0.000000,0.000000,0
2000-06-16,sh.000001,1945.7000,1947.4600,1919.4000,1926.9400,1470605100,14588988416.0000,3,0.027266,1,-0.790309,0.000000,0.000000,0.000000,0.000000,0
2000-06-19,sh.000001,1924.6900,1926.9800,1910.4700,1915.2100,1188086900,12038242304.0000,3,0.022012,1,-0.608736,0.000000,0.000000,0.000000,0.000000,0
2000-06-20,sh.000001,1913.0700,1913.0700,1888.0800,1895.3500,1013549500,9752542208.0000,3,0.018713,1,-1.036961,0.000000,0.000000,0.000000,0.000000,0
2000-06-21,sh.000001,1894.7800,1913.1500,1894.6300,1913.1300,834891000,8754411520.0000,3,0.015410,1,0.938087,0.000000,0.000000,0.000000,0.000000,0
2000-06-22,sh.000001,1918.1600,1921.1500,1906.3000,1913.9000,905429300,9545648128.0000,3,0.016679,1,0.040249,0.000000,0.000000,0.000000,0.000000,0
2000-06-23,sh.000001,1915.3100,1939.6300,1913.6500,1939.6300,1199392200,12747644928.0000,3,0.022058,1,1.344374,0.000000,0.000000,0.000000,0.000000,0
2000-06-26,sh.000001,1946.7000,1953.3400,1943.2500,1948.6400,1406204800,14136452096.0000,3,0.025816,1,0.464522,0.000000,0.000000,0.000000,0.000000,0
2000-06-27,sh.000001,1949.7800,1952.4600,1938.1400,1942.9000,1198005200,11628690432.0000,3,0.021994,1,-0.294564,0.000000,0.000000,0.000000,0.000000,0
2000-06-28,sh.000001,1943.9800,1953.0600,1940.0500,1947.4800,1123954000,12112091136.0000,3,0.020617,1,0.235728,0.000000,0.000000,0.000000,0.000000,0
2000-06-29,sh.000001,1949.8500,1951.1300,1924.4700,1937.2600,1191984100,12264638464.0000,3,0.021849,1,-0.524779,0.000000,0.000000,0.000000,0.000000,0
2000-06-30,sh.000001,1937.8400,1941.4000,1924.9700,1928.1100,1246758400,12624404480.0000,3,0.022809,1,-0.472318,0.000000,0.000000,0.000000,0.000000,0
2000-07-03,sh.000001,1917.4400,1917.4500,1890.5300,1895.6400,1577223800,11983824896.0000,3,0.028708,1,-1.684031,0.000000,0.000000,0.000000,0.000000,0
2000-07-04,sh.000001,1891.2100,1907.9400,1888.2500,1907.9300,1440475600,8581330944.0000,3,0.026207,1,0.648332,0.000000,0.000000,0.000000,0.000000,0
2000-07-05,sh.000001,1910.4200,1918.9100,1904.4700,1909.1900,1302842800,8073743360.0000,3,0.023684,1,0.066034,0.000000,0.000000,0.000000,0.000000,0
2000-07-06,sh.000001,1909.2400,1910.0500,1896.6600,1902.5500,980290300,8824960000.0000,3,0.017806,1,-0.347786,0.000000,0.000000,0.000000,0.000000,0
2000-07-07,sh.000001,1904.0900,1932.8300,1904.0900,1932.7900,1165036200,10742165504.0000,3,0.021150,1,1.589445,0.000000,0.000000,0.000000,0.000000,0
2000-07-10,sh.000001,1938.8400,1948.0600,1932.9600,1948.0200,1452462700,14072031232.0000,3,0.026367,1,0.787979,0.000000,0.000000,0.000000,0.000000,0
2000-07-11,sh.000001,1952.2600,1960.6000,1947.6700,1960.5400,1443838800,14391814144.0000,3,0.026211,1,0.642705,0.000000,0.000000,0.000000,0.000000,0
2000-07-12,sh.000001,1965.2300,1974.4100,1960.3500,1973.3700,1391952600,14906316800.0000,3,0.025206,1,0.654409,0.000000,0.000000,0.000000,0.000000,0
2000-07-13,sh.000001,1978.5500,1984.0700,1963.5500,1979.2000,1816010800,19350097920.0000,3,0.032862,1,0.295432,0.000000,0.000000,0.000000,0.000000,0
2000-07-14,sh.000001,1981.7800,1987.2200,1972.6200,1987.1900,1621570900,16334687232.0000,3,0.029283,1,0.403698,0.000000,0.000000,0.000000,0.000000,0
2000-07-17,sh.000001,1992.8900,1997.9400,1980.2200,1982.4800,1584549600,15661436928.0000,3,0.028614,1,-0.237016,0.000000,0.000000,0.000000,0.000000,0
2000-07-18,sh.000001,1982.5000,1993.9900,1981.7400,1993.9900,1756323600,11080579072.0000,3,0.031699,1,0.580586,0.000000,0.000000,0.000000,0.000000,0
2000-07-19,sh.000001,2000.3300,2004.4600,1987.4200,1998.4300,2913858800,12685114368.0000,3,0.052507,1,0.222672,0.000000,0.000000,0.000000,0.000000,0
2000-07-20,sh.000001,1999.0900,2003.8000,1979.8800,1991.5600,1737083600,12997399552.0000,3,0.031257,1,-0.343770,0.000000,0.000000,0.000000,0.000000,0
2000-07-21,sh.000001,1994.4200,1998.3500,1991.8400,1996.3400,1173260100,10809192448.0000,3,0.021095,1,0.240008,0.000000,0.000000,0.000000,0.000000,0
2000-07-24,sh.000001,1998.2500,1999.9000,1982.8800,1989.2400,1189727300,11390179328.0000,3,0.021371,1,-0.355650,0.000000,0.000000,0.000000,0.000000,0
2000-07-25,sh.000001,1990.1500,1997.8500,1989.0900,1996.5800,1127278900,11050168320.0000,3,0.020181,1,0.368983,0.000000,0.000000,0.000000,0.000000,0
2000-07-26,sh.000001,1999.4400,2012.4000,1999.4000,2012.3200,1516356700,11679823872.0000,3,0.027146,1,0.788348,0.000000,0.000000,0.000000,0.000000,0
2000-07-27,sh.000001,2017.4600,2025.0000,2004.5500,2012.3500,1739815600,14663280640.0000,3,0.031124,1,0.001492,0.000000,0.000000,0.000000,0.000000,0
2000-07-28,sh.000001,2014.1100,2016.9400,2006.1700,2012.7900,1489665700,13327393792.0000,3,0.026558,1,0.021868,0.000000,0.000000,0.000000,0.000000,0
2000-07-31,sh.000001,2016.1400,2023.5700,2008.6400,2023.5400,1717384400,15328029696.0000,3,0.030538,1,0.534085,0.000000,0.000000,0.000000,0.000000,0
2000-08-01,sh.000001,2027.0100,2031.9300,2023.4500,2028.1500,2118798400,11273846784.0000,3,0.037676,1,0.227818,0.000000,0.000000,0.000000,0.000000,0
2000-08-02,sh.000001,2030.7900,2033.1900,2018.4800,2030.6800,2390531600,11096046592.0000,3,0.042508,1,0.124746,0.000000,0.000000,0.000000,0.000000,0
2000-08-03,sh.000001,2032.9400,2038.6500,2030.1000,2036.3000,1832131800,13159628800.0000,3,0.032578,1,0.276754,0.000000,0.000000,0.000000,0.000000,0
2000-08-04,sh.000001,2037.4700,2041.2800,2013.4500,2026.3600,1959713600,14517949440.0000,3,0.034845,1,-0.488143,0.000000,0.000000,0.000000,0.000000,0
2000-08-07,sh.000001,2025.1800,2039.4200,2017.9000,2039.4200,1371647400,13194100736.0000,3,0.024262,1,0.644508,0.000000,0.000000,0.000000,0.000000,0
2000-08-08,sh.000001,2042.7500,2050.0700,2040.7800,2049.9200,1373800000,13489696768.0000,3,0.024282,1,0.514846,0.000000,0.000000,0.000000,0.000000,0
2000-08-09,sh.000001,2051.6500,2061.2800,2048.4900,2061.1800,1635086500,15774777344.0000,3,0.028896,1,0.549290,0.000000,0.000000,0.000000,0.000000,0
2000-08-10,sh.000001,2065.3100,2067.7500,2053.8600,2065.9400,1737942800,17966577664.0000,3,0.030676,1,0.230936,0.000000,0.000000,0.000000,0.000000,0
2000-08-11,sh.000001,2067.7800,2070.3000,2055.2000,2062.6700,1531396300,15406527488.0000,3,0.026993,1,-0.158282,0.000000,0.000000,0.000000,0.000000,0
2000-08-14,sh.000001,2065.9400,2076.3300,2065.9400,2076.3000,1517075700,13785725952.0000,3,0.026741,1,0.660800,0.000000,0.000000,0.000000,0.000000,0
2000-08-15,sh.000001,2079.0700,2082.7400,2066.1600,2076.8200,1347927900,12776114176.0000,3,0.023760,1,0.025045,0.000000,0.000000,0.000000,0.000000,0
2000-08-16,sh.000001,2078.4900,2083.4700,2072.9800,2083.4700,1542030300,13458292736.0000,3,0.027155,1,0.320196,0.000000,0.000000,0.000000,0.000000,0
2000-08-17,sh.000001,2086.8100,2092.3300,2086.5600,2091.5900,1392576000,13776078848.0000,3,0.024504,1,0.389740,0.000000,0.000000,0.000000,0.000000,0
2000-08-18,sh.000001,2093.6300,2097.3200,2086.7500,2090.1800,1256434400,12914594816.0000,3,0.022064,1,-0.067420,0.000000,0.000000,0.000000,0.000000,0
2000-08-21,sh.000001,2095.3800,2108.8800,2093.4200,2108.6900,1585930300,16485779456.0000,3,0.027836,1,0.885570,0.000000,0.000000,0.000000,0.000000,0
2000-08-22,sh.000001,2112.0200,2114.5200,2074.5200,2074.7000,1605273300,15718825984.0000,3,0.028159,1,-1.611901,0.000000,0.000000,0.000000,0.000000,0
2000-08-23,sh.000001,2064.0500,2080.1400,1980.3500,2057.9200,2637889600,23007105024.0000,3,0.046241,1,-0.808793,0.000000,0.000000,0.000000,0.000000,0
2000-08-24,sh.000001,2058.5300,2073.9500,2043.2100,2071.1600,1724685600,17062325248.0000,3,0.030228,1,0.643368,0.000000,0.000000,0.000000,0.000000,0
2000-08-25,sh.000001,2073.7200,2086.7200,2066.3300,2086.7000,1229048300,13463882752.0000,3,0.021523,1,0.750306,0.000000,0.000000,0.000000,0.000000,0
2000-08-28,sh.000001,2092.1200,2100.7000,2085.6000,2100.5900,1383249700,14500828160.0000,3,0.024181,1,0.665651,0.000000,0.000000,0.000000,0.000000,0
2000-08-29,sh.000001,2103.0300,2105.6300,2094.6100,2105.4800,1452168400,13338550272.0000,3,0.025349,1,0.232787,0.000000,0.000000,0.000000,0.000000,0
2000-08-30,sh.000001,2107.0200,2108.1000,2075.1600,2076.1400,1338050600,13796935680.0000,3,0.023355,1,-1.393511,0.000000,0.000000,0.000000,0.000000,0
2000-08-31,sh.000001,2062.8400,2064.7600,2019.4500,2021.2000,1611062400,13998246912.0000,3,0.028105,1,-2.646254,0.000000,0.000000,0.000000,0.000000,0
2000-09-01,sh.000001,2009.1500,2026.3500,1997.7200,1999.8600,1279555400,11909299200.0000,3,0.022297,1,-1.055807,0.000000,0.000000,0.000000,0.000000,0
2000-09-04,sh.000001,1994.8900,2010.6000,1981.2300,2010.6000,984028900,9573131264.0000,3,0.017046,1,0.537037,0.000000,0.000000,0.000000,0.000000,0
